word,synonym,description
"차례 맞춤, 次例-, collating",,①일반적으로 특정한 항목이 같은 순서로 배열된 2개 이상의 파일을 그 항목에 대해 순서 검사를 하면서 서로 차례를 맞추거나 조합하여 필요에 따라 선별하는 작업. ②순서적으로 되어 있는 자료의 특정 항목의 대소 관계를 판단하여 처리하고 해당 항목에 대하여 자료 처리를 하는 것.
"차례 맞춤과 조합, 次例-組合, collating and merging",,"다수의 같은 종류의 항목이 복잡하게 구성되어 있는 경우, 그것을 적당히 분류 또는 차례 맞춤하여 필요한 순서로 구성하는 방법. 자릿수가 크거나 알파벳 부호가 포함되어 있는 경우에 능률적이다."
"차별 접속, 差別接續, discriminating connection",,어떤 장치 또는 기기에서 들어오는 선의 종별에 따라 나가는 선에 대한 접속을 차별하여 행하는 것. 국선에 대한 접속의 제한은 서비스 등급에 의한다.
"차별 파일, 差別-, differential file",,데이터베이스에서 발생되는 변경 사항을 기록하기 위하여 사용되는 특수한 파일 형태. 주어진 레코드 집합 중 일부가 수정되면 이전의 값과 새로 변경된 값을 모두 갖는다. 차별 파일이란 기존 레코드 집합 중에서 수정된 레코드만 그 값을 저장한다는 의미이다.
"차분 암호 해독 기법, 差分暗號解讀技法, Differential Cryptanalysis, DC",,2개의 평문 블록들의 비트 차이에 대응되는 암호문 블록들의 비트 차이를 이용하여 사용된 암호 키를 찾아내는 방법.&nbsp;&nbsp;
"차분 전력 분석 공격, 差分電力分析攻擊, Differential Power Analysis attack, DPA attack",,"데이터 암호화를 하는 동안 측정된 전력 소모량의 통계적 특성의 차를 이용하여 암호화에 사용된 키를 찾아내 공격하는 부채널 공격. 암호 알고리듬의 이론적 취약점이 아닌 암호화 과정에서 누설되는 타이밍 정보, 전력 소모, 전자파 신호 등을 이용한다."
"차분 펄스 부호 변조, 差分-符號變調, Differential Pulse Code Modulation, DPCM",,"영상 신호나 음성 신호의 데이터 압축 방법의 하나로, 이미 전송된 신호로부터 앞으로 전송될 신호치를 예측하여, 예측치와 실제치의 차를 부호화하여 전송하는 방식. 바로 앞의 과거 신호치를 예측치로 하는 가장 간단한 예측 부호화의 예를 들면, 그림에서 보는 바와 같이 A점의 신호치를 예측치()로 사용하면 B점의 신호치(x)와의 차(x-)가 예측 오차가 되는데, B점의 신호를 전송하는 대신 이 예측 오차를 부호화해서 전송한다. 과거의 복수 점을 예측에 사용하면 예측의 적중도를 더 높일 수 있다. 영상이나 음성 신호는 저역 성분이 고역 성분에 비해 크기 때문에 최적의 예측을 하면 예측 오차는 0 가까이에 집중하여, 예측 오차 신호를 엔트로피 부호화함으로써 데이터를 더욱 압축할 수 있다. 수신 측의 복호기에서는 수신된 신호를 역양자화하여, 예측 신호와의 합을 적산함으로써 복호 신호를 얻는다. 영상 신호의 예측 부호화에서는 예측의 적중도를 향상하기 위해 프레임 내 예측, 프레임 간 예측, 움직임 보상 예측 등 복수의 예측 방법을 조합하거나 교체하여 사용한다. 엠펙(MPEG) 등 영상 압축 부호화에서는 이들 예측을 이산 코사인 변환(DCT)과 조합해서 사용한다."
"차선 위반 단속 서비스, 車線違反團束-, Lane Violation Enforcement Service, LVES",,도로상의 차선 위반 차량을 자동으로 검지하는 서비스. 첨단 교통 관리 분야에 속하며 번호판을 인식하여 운전자와 관련 기관에 해당 정보를 전송한다. 분석된 자료는 인터넷을 통해 자신의 차선 위반 여부를 영상으로 확인하고 과태료를 납부할 수 있다.
"차선 이탈 자동 복귀 시스템, 車線離脫自動復歸-, Lane Keeping Assist System, LKAS",,차선 이탈 자동 복귀 시스템. 차 운전자가 졸음 운전을 하거나 부주의로 차선을 벗어날 경우에 차가 자동으로 운전대를 돌려 원위치로 복귀시키는 시스템이다.
"차세대 DVD, 次世代-, Next Generation DVD",,"풀 HD 화면과 입체 음향을 제공하는 디지털 비디오 디스크(DVD). 소니사가 주도하는 블루 레이와 도시바사가 주도하는 고선명 DVD(HD DVD)가 있었으나 HD DVD가 경쟁에서 밀려 사업을 접었다. 블루 레이는 405㎚ 파장의 청자색 레이저를 사용하여 한 면에 최대 25GB, 듀얼은 50GB의 데이터를 기록하며 고품질의 비디오 신호와 오디오 신호를 지원한다. 비디오는 MPEG-2, H.264/AVC, SMPTE VC-1를, 오디오는 AC-3, 디지털 극장 시스템(DTS), 선형 펄스 부호 변조(PCM) 등을 지원한다."
"차세대 PC, 次世代-, next generation Personal Computer",,"개인의 편의성과 정보이용 환경, 그리고 사용목적에 따라 특화된 기능을 가지는 유비쿼터스 컴퓨팅 시대의 인간 친화형 정보기기. 현재와 같은 독립형 PC가 아니라, 일상생활에서 매일 사용하는 시계, 옷 등에 초소형, 저전력 기능을 가지는 프로세서, 무선통신, 소프트웨어 등이 탑재되어 사람의 해석이나 간섭 없이 처리하고 결과를 제공하는 것으로, 따로 배우지 않더라도 인간 본성과 어울려 자연스럽게 상호 작용하며, 의사소통의 효율성과 자연성을 극대화시키는 인간 친화적인 컴퓨팅 환경을 제공하여 주는 모든 정보기기들을 통틀어 지칭한다."
"차세대 광동축 혼합망, 次世代光同軸混合網, Next Generation-Hybrid Fiber Coax, NG-HFC",,"광동축 혼합망(HFC)의 성능을 개선한 차세대 광동축 혼합망. HD/3D/UHD와 같은 대용량의 영상을 서비스하기 위하여 여러 채널을 하나로 묶는 채널 본딩 기술을 포함해서 SDV(Switched Digital Video), DVB-C2에서 사용하는 고효율 변복조 기술과 채널 코딩 기술 등을 이용하여 용량(throuput)을 향상시켰다."
"차세대 네트워크 아키텍처, 次世代-, Next Generation Network Architecture, NGNA",,"컴캐스트, 타임워너, 콕스 커뮤니케이션 등 미국의 3대 복수 종합 유선 방송 사업자(MSO)와 종합 유선 방송(cable television) 인증 기구인 케이블랩스가 주도하는 올IP(all IP) 기반의 차세대 방송 서비스 모델. 광동축 혼합망(HFC), 등 기존 종합 유선 방송망을 기본으로 디지털 방송, T-커머스, 주문형 비디오(VOD) 등을 구현한 통신 방송 융합의 완전 디지털화를 목표로 하고 있다. 차세대 네트워크 아키텍처(NGNA)는 HFC망을 기반으로 1~3Gbps 속도의 초고속 인터넷을 제공할 수가 있고, 닥시스3.x를 통한 양방향 통신을 비롯해 IPv6, MPEG-4 또는 마이크로소프트사의 윈도미디어9를 사용, 주파수 대역을 효율적으로 사용할 계획이다. 2005년부터 우리나라도 ETRI를 중심으로 한국판 한국전자통신연구원(NGNA) 사업을 추진하고 있다."
"차세대 메모리, 次世代-, Next-Generation Memory",,"데이터의 비휘발성, 빠른 처리 속도, 데이터의 무작위적 접근(random access), 최소 전력 소비, 초소형, 안전성, 저렴한 가격 등 요구되는 장점들을 고루 갖춘 이상적인 메모리. 현재 연구되고 있는 차세대 메모리들은 반도체 메모리가 주축을 이루며, 기본 단위인 셀을 구조나 물질에 따라 FeRAM(Ferroelectric RAM: 강유전체 램), MRAM(Magnetic RAM: 강자성 램), PRAM(Phase Change RAM: 상변화 램), ReRAM(Resistance RAM: 저항 램), PoRAM(Polymer RAM: 폴리머 램), NFGM(Nano Floating Gate Memory: 나노튜브 램), 홀로그래픽 메모리, 분자 전자 소자, 모듈러 메모리 등으로 구분된다."
"차세대 모바일 네트워크 연합, 次世代-聯合, Next Generation Mobile Network, NGMN",,"보다폰, 오렌지, T 모바일, KPN, 스프린트 넥스텔, NTT 도코모, 차이나 모바일 7개사가 2006년 출범시킨 차세대 이동 통신(4G) 통합 네트워크 개발을 위한 비영리 표준화 단체. 단말 제조 업체 입장에서 표준을 정하여 3GPP, 3GPP2 등 각종 표준화 단체에 공동으로 표준안을 제시할 예정이다. 최근 SK 텔레콤을 비롯해 미국 싱귤러사 등 5개 업체가 신규 참여해 한층 힘을 얻게 되었다."
"차세대 무선 접속망, 次世代無線接續網, Next Generation Radio Access Network, NG-RAN",,"이동 통신 사실 표준화 기구 3GPP에서 제정한 5세대 이동 통신 NR(New Radio) 기술 기반의 무선 접속망. NG-RAN은 5G NR은 물론 기존 LTE 무선 접속을 모두 수용하는 형태로 설계되어 있어, 5G NR 기지국(gNodeB) 및 LTE E-UTRA 기지국(eNodeB)을 포함한다. 5G 이동 통신 시스템(5GS: 5G System)은 크게 5G 무선 접속망 NG-RAN과 5G 핵심망(5GC: 5G Core network)으로 구성되고, NG-RAN은 5G NR(New Radio), 단말기, 기지국(eNodeB 및 gNodeB)로 구성된다. 기지국 간에는 Xn 인터페이스로 연결되며, 기지국과 5G 핵심망(5GC)은 NG 인터페이스로 연결된다. NG-RAN에서 기지국은 다음과 같은 형태로 구성될 수 있다. &nbsp;(1) 5G 기지국 gNodeB만으로 구성된 형태 &nbsp;(2) LTE 기지국 eNodeB만으로 구성된 형태 &nbsp;(3) gNodeB와 eNodeB(보조)로 혼합된 형태로, gNodeB가 주도적인 역할을 수행하면서 사용자 평면(user plane)과 제어 평면(control plane) 데이터를 모두 처리하고, eNodeB는 보조적으로 사용자 평면만 처리한다. &nbsp;(4) eNodeB와 gNodeB(보조)로 혼합된 형태로, eNodeB가 주도적인 역할을 수행하면서 사용자 평면과 제어 평면을 모두 처리하고, gNodeB는 보조적으로 사용자 평면만 처리한다. &nbsp;시스템&nbsp;LTE, 4G&nbsp;5G&nbsp;전체 이동 통신 시스템EPS5GS핵심망EPC5GC&nbsp;무선 접속망&nbsp;E-UTRANNG-RAN&nbsp;무선 접속 기술&nbsp;E-UTRA&nbsp;NR 또는 E-UTRA&nbsp;기지국eNodeB&nbsp;gNodeB&nbsp;"
"차세대 무선 접속망 진화된 범용 지상 무선 접속 기술-엔알 이중 연결, 次世代無線接續網進化-汎用地上無線接續技術-二重連結, Next Generation RAN E-UTRA NR Dual Connectivity, NGEN-DC",,"LTE 기지국이 마스터 기지국으로 제어 처리를 하고, 5G 기지국이 전송속도를 향상시키며, 5G 핵심망인 5GC(5G Core Network)에 두 기지국을 연결하는 이중 연결 기술.&nbsp;이동 통신망에서 하나의 단말이 LTE와 5G 기지국에 동시에 연결되어 각각의 기지국과 데이터를 동시에 송수신하며 LTE 기지국이 마스터 기지국이 되어 제어를 처리하고 5G 기지국은 데이터 전송속도만 향상하며 LTE 핵심 망은 사용하지 않고 5G의 핵심 망인 5GC에 두 기지국이 연결된 기술을 말한다. &nbsp;E-UTRA NR 이중 연결(EN-DC)에서는 핵심 망이 EPC이나 차세대 무선 접속망 E-UTRA NR 이중 연결(NGEN-DC)은 핵심 망이 5GC이다. 일반적으로 이중 연결에서 매크로셀 커버리지를 제공하는 기지국은 마스터 기지국(eNodeB)이 되어 제어 평면(control plane)과 사용자 평면(user plane)을 모두 처리한다. 스몰셀 커버리지를 가지는 다른 기지국(eNodeB)은 2차 기지국(Secondary eNodeB)으로 불리며 사용자 평면만 처리하는 보조 역할을 한다. 즉, 마스터 기지국이 제어 시그널링을 처리하고, 2차 기지국은 데이터 전송속도를 향상하기 위해 사용된다.&nbsp;5G 이동통신에서는 저주파 대역(410 MHz ~ 7125 MHz 대역)과 고주파 대역(24.25 GHz~52.6 GHz)을 모두 사용하여 기지국의 커버리지가 매우 다양해져 매크로셀과 스몰셀의 장단점을 결합한 형태의 서비스가 매우 중요하다. 또한, 5G의 무선 접속 기술인 NR(New Radio)과 LTE의 무선 접속 기술인 E-UTRA를 같이 사용하면서 두 개의 서로 다른 무선 자원을 기반으로 하는 이중 연결(즉, MR-DC: Multi-Radio Dual Connectivity) 기술이 중요한 역할을 하게 되었다.차세대 무선 접속망 E-UTRA NR 이중 연결(NGEN-DC) 기술은 다중 무선 이중 연결(MR-DC) 유형 중 하나로 특히 5G 핵심 망인 5GC가 안정되고 저주파 대역을 LTE로, 고주파 대역을 5G로 사용할 때 중요하다. NGEN-DC에서는 E-UTRA를 제공하는 LTE 기지국과 NR을 제공하는 5G 기지국이 모두 5G의 핵심 망인 5GC에 연결되고, LTE 핵심 망인 EPC는 사용하지 않는다. 제어 평면(control plane)은 LTE에서 처리하고, 사용자 평면(user plane)은 LTE와 NR에서 처리한다. 따라서 이 기술은 5G 네트워크에서 5GC가 안정적으로 동작할 때 저주파 대역을 사용하는 LTE의 안정된 커버리지를 기반으로 한 고주파 대역을 사용하는 5G 기지국의 고속 데이터 전송을 추가로 사용하는 경우에 유용하다. 개념적으로 EN-DC와 비슷하지만 LTE와 5G 두 기지국이 모두 5G 핵심 망인 5GC에 연결된다는 점에서 EN-DC와 다르다. EN-DC에서는 LTE와 5G 두 기지국이 모두 LTE 핵심 망인 EPC에 연결된다."
