"가변 필드 기억 장치, 可變-記憶裝置, variable field storage",,기억 장치 내에 기억시킬 수 있는 데이터 필드의 길이가 무제한인 기억 장치. 실제적으로는 바이트나 단어 단위로 처리되나 논리적으로는 데이터의 길이가 1비트에서 기억 용량 전체까지 가능하다.
"가변 필드 길이, 可變-, variable field length",,가변적인 문자 길이를 가지는 자료 영역. 이를 위해서 각 항목의 끝을 나타내는 항목 분리 표시가 필요하다.
"가변 함수 발생기, 可變函數發生器, variable function generator",,"이용자가 임의의 함수를 설정할 수 있는 함수 발생기. 가변 함수에는 정현파, 구형파 및 톱니파 등이 있는데, 적분 회로와 전압 비교기를 이용한 전압 제어형 발진기를 이용한다. 발진 주파수는 10 ㎒정도의 것이 일반적이다."
"가변 형식 메시지, 可變形式-, variable format message",,"단말 간 메시지 전송 시, 전송 제어 문자를 수신 시에 제거하거나 송신 시에 삽입되지 않는 메시지. 특성이 비슷한 단말 장치 사이에서 사용된다. 고정 형식 메시지와 대비된다."
"가비지 매트, garbage matte",동의어 : 영상 가림판,사진을 찍을 때나 영화를 제작할 때 두 개 이상의 영상을 하나로 합성할 때 쓰는 영상 가림판. 보통 검은 종이로 만든 동화용 매트로 동화 작업대 위에 놓아 원하지 않는 영상 부분을 가리는 데 쓰인다. 가려진 부분은 그 다음 다른 영상으로 보충되어 합성 화면을 만든다. 처음에는 영화를 제작할 때 쓴 기법이었으나 요즘은 컴퓨터 그래픽(CG) 기법을 주로 쓰고 있다.
"가사 로봇, 家事-, household robot",,"가정에서 청소, 심부름, 요리 등의 일을 대신하거나 도와주는 기능을 수행하는 로봇. 집 안에서 세탁기나 텔레비전 등과 같은 스마트 가전과 연동하고, 카메라나 센서를 갖추고 있어 사물을 인식한다. 로봇 청소기가 대표적인 예이다."
"가산기, 加算器, adder",동의어 : 덧셈기,2개 이상의 수를 입력으로 하여 이들의 합을 출력으로 하는 논리 회로 또는 장치.
"가상, 假想, virtual",,[기] 실제로 존재하는 것이 아닌 상상하여 만들어진 상황이나 물체를 가리키기 위해 사용하는 용어.[컴] 컴퓨터의 소프트웨어 기술에 의해 하드웨어의 일부를 생략하고 실제 물리적인 상태가 존재하는 것과 같이 구성하여 일을 효율적으로 처리하는 것을 나타내는 용어.
"가상 8086 머신, 假想-, virtual 8086 machine",,"미국 인텔사의 80386/80486/펜티엄 프로세서에서 가상 8086 모드를 이용해서 환경(입출력, 예외 처리 등을 포함)이 8086과 호환성이 있는 시스템을 실현한 것. 가상 8086 모드에서는 인터럽션(interruption)이나 입출력 명령과 같은 특권 명령을 사용하면 예외를 발생하도록 할 수 있다. 이 점을 이용해서 특권 명령을 가상 8086 모드의 프로그램 대신 실행하는 제어 소프트웨어를 만들어서 8086 머신과 같은 환경을 실현한다."
"가상 CPU, 假想-, virtual CPU",,가상 컴퓨터 제어 프로그램이 가상 컴퓨터에 대하여 모방하는 중앙 처리 장치(CPU). 가상 컴퓨터상의 운영 체계(OS)에서 보면 마치 실제의 CPU처럼 보인다.
"가상 ISP, 假想-, virtual Internet Service Provider, virtual ISP",,"대형 인터넷 서비스 제공자(ISP) 업체의 인터넷 기능 및 서비스를 이용하여 인터넷 정보를 제공하는 ISP. 가상 ISP는 지역, 직업, 언어 또는 기타 동호 모임 등 특정 그룹이나, 자선 단체, 교회, 엔터테이너, 기타 유명 그룹 등에서 이용하는 것으로, 이용자가 상당히 확보되면 대형 ISP로부터 독립해서 자체적으로 운용할 수도 있다."
"가상 개인 서버, 假想個人-, Virtual Private Server, VPS",,"가상화 기술을 적용하여 하나의 컴퓨터를 마치 여러 대의 컴퓨터처럼 사용할 수 있도록 한 서버. 컴퓨터 하드웨어 성능의 발전 결과 사용하지 않는 컴퓨팅 파워를 최댓값으로 활용할 수 있도록 해 준다. 중앙 처리 장치(CPU), 메인 메모리, 하드 디스크를 논리적으로 분할해 각각의 가상 서버에 할당해 주기 때문에 가상 서버는 실제 물리적인 컴퓨터와 같이 각자 독립적으로 운영할 수 있다. 사용량은 많지 않지만 기능적으로 완전히 분리된 서버들이 다수 필요한 경우나 다수의 서버가 필요한 기업체에서는 하드웨어 설비 투자 및 운영 비용을 획기적으로 절감할 수 있다."
"가상 결정치, 假想決定値, virtual decision value",,"펄스 부호 변조(PCM) 및 디지털 전송에서 양자화 또는 부호화에 이용되며, 사용하는 동작 범위의 양단에 위치하고, 실제의 결정치로부터 외삽법(外揷法)에 따라 얻어지는 2개의 결정치."
"가상 경로, 假想經路, Virtual Route, VR",,①☞가상 회선. ②패킷이나 메시지 전송 시에 다양한 회선 구성으로 설정될 수 있는 발신 장치(data source)와 수신 장치(data sink) 사이의 가상 회선의 경로. ③하드웨어적인 접속에 앞서 다음 접속로의 접속을 위해 메모리상에 준비된 접속로.
"가상 경로 식별자, 假想經路識別子, Virtual Route Identifier, VRID",,"시스템 네트워크 구조(SNA)에서 가상 경로를 식별하기 위한 번호. 가상 경로 번호와 전송 우선 순위 번호로 구성되는데, 경로상의 각 구간의 주소와 결합하여 가상 경로를 식별한다."
"가상 경로 핸들러, 假想經路-, Virtual Path Handler, VPH",,"비동기 전송 방식(ATM) 계층의 가상 경로를 접속/절체하는 장치. ATM 교차 접속기라고 통칭하는데, 이 가상 경로 핸들러(VPH) 간을 ATM 네트워크에서 디지털 섹션이라고 한다. 가상 경로는 대역 용량을 가변할 수 있으며, 가상 채널의 묶음 통로 기능을 하므로 VPH는 다중 회선을 절체/접속한다."
"가상 고리형, 假想-形, virtual ring",,"버스형 망과 같은 고리형이 아닌 망에서, 토큰 전달 방식이 고리형 망에서와 같은 전달 방식이 되도록 알고리듬상에서 논리적으로 고리형의 망을 구성하는 방법."
"가상공동체, 假想共同體, virtual community",,"전자우편, 채팅, 게시판, 뉴스그룹, 블로그, 게임, 포럼 등 인터넷을 통해 형성된 사람들의 온라인 집단. 관심이나 이해관계에 따라 다양한 형태의 가상공동체가 형성되어 활동하고 있고, 또한 오프라인 공동체와의 연계도 갖추고 있다. 하지만, 오프라인 공동체가 실존하는 인간 중심의 통제와 구속력이 있는 반면에 가상공동체는 단순히 인간사이의 연계나 상호 이해관계에만 의존하는 것이어서 구성원으로서의 의식과 통제력이 약하다. 따라서 가상공동체는 공동체로서의 정확한 정의나 법적인 지위는 아직 부여되지 못하고 있다."
"가상 공동체 네트워크, 假想共同體-, Virtual Community Network, VCN",,"인터넷을 이용하여 여러 대의 컴퓨터들 상호 간에 정보를 주고받을 수 있는 가상의 네트워크. 가상 사설망(VPN)을 기반으로 구성되며, 같은 업무를 하는 부서나 회사들이 하나 또는 여러 개의 공동체를 형성하여 인터넷상에서 상호 간에 정보를 교환하고, 인터넷상에서 상호 간에 교환하는 정보들에 대하여 기밀성, 무결성, 인증 등의 정보 보호 기술을 이용하여 외부로의 노출이나 유출을 방지한다."
"가상 공학, 假想工學, Virtual Engineering",,"공학 활동을 도와주는 모의실험 방법으로 제품 개발 기간을 줄이고, 제조 비용을 획기적으로 절감할 수 있는 기술로, 실물 제작 없이 제품 생산공정 모든 분야에서 가상 제작과 모의실험(simulation)을 하는 기술. 가상 공학 기술에는 가상 프로토타이핑(prototyping), 가상 목업(Mock-Up)이 있다."
"가상 광고, 假想廣告, Virtual Advertisement",,"컴퓨터 그래픽스(CG) 따위를 이용하여 가상 광고 이미지를 방송 프로그램에 넣는 광고 형태. 텔레비전 방송에 전자적 영상 합성 기술을 이용하여 현실적으로 존재하지 않는 가상 광고 이미지를 제작하여 기존의 방송 신호를 대체하거나 부가하는 방송 광고를 말한다. 국외의 경우 널리 사용되고 있는 광고 기법이며, 개정된 방송법에서는 스포츠 중계 프로그램에 한해 가상 광고를 허용하고 있다."
"가상 구동 기구, 假想驅動機構, virtual drive",,"실제로는 존재하지 않으나 프로그램에의해 논리적으로 실현된 구동 기구(드라이브). 예를 들어, MS-DOS에서는 CONFIG.SYS 내의 LASTDRIVE의 지정으로 A부터 Z까지 26개의 가상 드라이브를 만들 수 있으며, 구내 정보 통신망(LAN)에서 가상으로 구현된 서버상의 공유 디스크는 이용자에게는 마치 그것이 자기의 시스템(local system) 내의 구동 기구인 것처럼 보이게 된다."
"가상 기반 이러닝, 假想基盤-, virtual e-learning, v-learning",동의어 : 브이 러닝,가상 세계(Virtual World)를 접목한 전자 학습(e-learning). 기존의 전자 학습(e-learning)이 대부분 언어와 같은 텍스트와 강사의 동영상 강의를 기반으로 했다면 브이-러닝(v-learning)은 3차원 가상 세계의 엔터테인먼트 요소와 교육 내용이 유기적으로 결합된 새로운 융합형 콘텐츠이다.
"가상 기억 관리 방식, 假想記憶管理方式, virtual storage supervision",,"가상 기억 영역을 프로그램에 할당할 때의 방법 또는 그 기법. 가상 기억 관리 프로그램을 사용하여 주소 공간 내의 가상 기억 장소를 제어하여 주소 공간 내의 제어 블록을 조사하고, 가상 기억 장소가 이용 가능한지 알아내어 이용 가능 기억 장소에 대한 요청/응답을 통해 제어 블록에 적당한 항을 기록함으로써 이루어지는 작업이다."
"가상 기억 장치, 假想記憶裝置, Virtual Memory, VM",,사용자로 하여금 주기억 장치의 용량보다 훨씬 큰 가상 공간을 쓸 수 있게 하는 기억 장소 관리 방법. 주소 공간과 실제 공간을 완전히 구분하여 사용자는 주소 공간에 프로그램을 실행하며 운영 체계가 이것과 실제 공간을 연결해 준다. 페이징 기법이나 세그먼테이션 기법을 사용하는 기억 장치이며 이러한 방법으로 실제 존재하지 않는 기억 장치가 있는 것처럼 사용할 수 있다.
"가상 기억 장치 시스템, 假想記憶裝置-, Virtual Storage System, VSS",,"주기억 장치보다 용량이 큰 기억 공간을 제공하기 위한 시스템. 가상 기억 장치에서 실행하는 프로그램들은 일반적으로 정보가 실제로 저장되는 기억 공간보다 더 큰 주소 공간을 가지고 있으므로 주소 공간에서 기억 공간으로의 사상이 필요하다. 이를 위해 일반적으로 VSS는 프로그램의 모든 주소를 받아서 변환시키는 특수한 하드웨어를 가지고 있거나, 주기억 장치의 각 페이지에 대해 각각 1개의 입구가 있는 하드웨어 테이블을 가지는 하드웨어 주소 변환 장치를 가지고 있다."
"가상 기억 접근 방식, 假想記憶接近方式, Virtual Storage Access Method, VSAM",,"시스템 네트워크 구조(SNA) 내에서의 통신과 데이터의 흐름을 제어하는 IBM사에서 라이선스를 취득한 소프트웨어. 가상 기억 환경에서 직접 접근과 순차 접근의 2가지 방식으로 기억 장치에 있는 데이터를 읽거나 기록할 수 있게 하는 접근 방식을 가능하게 한다. 1차 색인(primary index)이 B+ 나무꼴 구조(B+ tree structure)로 구성되고 나무의 노드에 탐색 키, 앞의 부분에 레코드가 배치되어 필요에 따라 보조 기억 장치와 주기억 장치 사이에 데이터의 페이지가 전송된다."
"가상 기억 주소, 假想記憶住所, virtual memory address",,①페이지의 시작 위치에 상대적인 위치. ②세그먼트의 시작 위치에 상대적인 위치. ③특별한 대규모 기억 용량. 가상 기억 주소는 실제 물리적 주소와는 다른 논리적 주소로서 주소 변환 과정을 거쳐 물리적 주소로 변환된다. 따라서 프로그램은 비교적 작은 블록들로 기억 장치 내에서 비연속적인 주소를 배당받을 수 있게 된다.
